order_id,customer_id,product_id,distance,product_rating,date,review,time_taken
6741,14,931,10.62,5,29-12-22,1,33
6742,693,2691,44.26,5,2-1-22,1,43
6743,708,1026,13.84,3,13-3-22,0,29
6744,231,2287,23.59,2,10-2-22,-1,34
6745,52,3523,28.24,3,12-9-22,0,39
6746,887,31,40.66,2,29-1-22,-1,49
6747,66,922,3.45,3,24-2-22,0,22
6748,3,1142,43.26,3,21-10-22,0,58
6749,10,1134,28.5,3,22-2-22,0,43
6750,366,1729,38.68,4,16-1-22,1,45
6751,593,2450,22.39,5,4-4-22,1,27
6752,1,3399,4.19,3,21-10-22,0,11
6753,692,3410,39.03,3,26-1-22,0,60
6754,460,3057,10.36,1,26-2-22,-1,24
6755,199,3079,10.09,5,1-9-22,1,32
6756,714,1821,18.01,5,20-10-22,1,40
6757,124,501,32.86,2,9-9-22,-1,44
6758,62,3362,3.54,1,2-7-22,-1,12
6759,451,2334,29.39,4,14-5-22,1,42
6760,346,2109,26.47,4,22-5-22,1,45
6761,796,3514,26.98,3,1-8-22,0,52
6762,756,1977,14.34,5,28-12-22,1,29
6763,389,1738,25.53,5,14-2-22,1,31
6764,99,573,38.34,5,21-1-22,1,48
6765,293,915,29.98,4,25-7-22,1,53
6766,555,2898,8.37,5,12-12-22,1,25
6767,244,2038,4.36,5,31-12-22,1,21
6768,329,827,13.11,2,10-5-22,-1,20
6769,695,3065,24.72,5,8-12-22,1,30
6770,69,3707,7.61,2,12-12-22,-1,15
6771,77,3449,24.13,2,20-3-22,-1,45
6772,307,2629,27.97,3,10-4-22,0,47
6773,346,1122,22.97,5,23-1-22,1,44
6774,15,1687,39.41,4,30-12-22,1,47
6775,638,2214,18.14,5,17-2-22,1,38
6776,418,1174,5.43,5,13-5-22,1,25
6777,884,1180,44.6,5,17-11-22,1,66
6778,328,1177,28.05,5,9-2-22,1,51
6779,144,1354,33.86,2,6-11-22,-1,43
6780,435,2582,13.87,2,26-8-22,-1,35
6781,908,1682,33.74,5,13-7-22,1,48
6782,315,3553,14.78,5,5-7-22,1,23
6783,704,1023,17.54,5,29-6-22,1,31
6784,692,3503,15.81,3,19-4-22,0,38
6785,385,3427,24.04,5,27-10-22,1,38
6786,331,1100,16.71,5,23-7-22,1,26
6787,224,2503,36.47,3,4-12-22,0,46
6788,331,3368,6.22,4,22-6-22,1,21
6789,393,866,9.91,5,4-1-22,1,26
6790,597,419,7.41,2,12-4-22,-1,14
6791,151,521,45.64,3,21-12-22,0,48
6792,108,2771,15.23,2,13-12-22,-1,36
6793,934,1073,11.47,5,20-2-22,1,22
6794,909,133,35.31,3,30-1-22,0,48
6795,81,3678,11.14,1,21-4-22,-1,30
6796,523,957,9.01,2,1-1-22,-1,16
6797,434,359,14.52,3,16-3-22,0,23
6798,225,812,28.18,5,10-12-22,1,39
6799,669,2092,38.28,1,30-8-22,-1,55
6800,411,3134,45.53,3,5-11-22,0,44
6801,386,867,36.91,5,4-8-22,1,45
6802,821,3647,24.97,5,23-11-22,1,35
6803,617,3628,17.18,5,24-4-22,1,37
6804,576,1966,41.55,4,6-12-22,1,45
6805,423,1233,2.32,1,1-8-22,-1,16
6806,864,1691,6.39,3,20-12-22,0,18
6807,671,3065,28.74,5,30-10-22,1,45
6808,836,2111,23.29,3,6-5-22,0,27
6809,356,1778,19.87,3,14-1-22,0,34
6810,288,1744,9.48,3,2-1-22,0,29
6811,753,1281,31.92,5,17-7-22,1,58
6812,718,1035,19.25,5,29-1-22,1,31
6813,489,468,23.53,3,1-5-22,0,38
6814,543,1990,27.34,5,6-5-22,1,36
6815,769,3452,11.9,5,23-7-22,1,29
6816,825,1091,1.56,2,6-12-22,-1,25
6817,737,1725,21.53,5,1-1-22,1,30
6818,353,3113,32.28,2,6-6-22,-1,41
6819,724,3557,43.44,5,24-4-22,1,62
6820,666,1439,16.65,1,11-2-22,-1,31
6821,935,1107,2.6,2,5-10-22,-1,11
6822,597,3717,14.15,4,28-5-22,1,26
6823,677,1258,34.18,3,18-1-22,0,49
6824,320,3548,42.87,3,28-7-22,0,51
6825,449,2416,1.48,3,7-2-22,0,22
6826,759,3449,32.09,5,21-12-22,1,50
6827,743,3491,20.52,2,4-11-22,-1,30
6828,2,2818,16.99,5,27-11-22,1,30
6829,68,3719,6.71,5,13-10-22,1,22
6830,270,1040,10.97,5,19-2-22,1,32
6831,45,928,36.63,1,29-8-22,-1,43
6832,482,3420,13.14,2,1-11-22,-1,35
6833,793,869,15.42,3,10-6-22,0,23
6834,204,1693,11.76,2,6-10-22,-1,27
6835,905,1880,9.74,2,13-5-22,-1,19
6836,767,954,34.06,4,9-5-22,1,34
6837,500,1859,46.9,2,9-8-22,-1,47
6838,721,695,14.7,5,21-11-22,1,27
6839,314,3479,2.92,3,14-1-22,0,14
6840,284,3536,37.36,4,1-8-22,1,45
6841,643,423,13.28,5,6-6-22,1,30
6842,323,2229,22.11,3,27-6-22,0,35
6843,613,2254,2.04,1,16-5-22,-1,18
6844,856,3624,38.49,3,28-2-22,0,60
6845,800,1219,42.46,5,29-11-22,1,54
6846,272,340,34.16,5,27-11-22,1,55
6847,319,1302,16.3,5,6-1-22,1,34
6848,163,1599,41.29,3,30-8-22,0,60
6849,149,692,14.91,5,19-7-22,1,34
6850,72,2691,29.7,1,20-12-22,-1,37
6851,493,3600,20.87,5,20-5-22,1,38
6852,111,1124,14.44,3,18-4-22,0,35
6853,166,1264,22.82,2,16-12-22,-1,38
6854,476,3611,5.74,5,9-1-22,1,28
6855,771,2116,23.07,1,7-12-22,-1,30
6856,329,3636,17.23,2,20-12-22,-1,25
6857,33,886,36.22,3,4-5-22,0,51
6858,876,3394,0.94,2,4-5-22,-1,22
6859,36,136,26.76,5,22-2-22,1,52
6860,15,1222,3.19,5,24-4-22,1,15
6861,695,3178,26.59,3,21-1-22,0,53
6862,213,2648,29.24,2,29-1-22,-1,39
6863,627,2233,19.32,5,13-11-22,1,38
6864,677,1014,9.14,3,5-1-22,0,19
6865,660,818,14.11,5,1-6-22,1,27
6866,263,2801,34.92,3,15-12-22,0,57
6867,373,357,34.38,5,11-8-22,1,42
6868,664,1719,27.34,3,12-11-22,0,32
6869,493,187,31.37,5,29-1-22,1,36
6870,241,2430,19.06,5,3-1-22,1,36
6871,847,2636,29.58,3,3-3-22,0,53
6872,265,1701,7.22,5,27-4-22,1,24
6873,247,1299,3.78,1,10-2-22,-1,17
6874,272,2673,10.74,3,30-7-22,0,31
6875,687,3505,11.67,5,20-8-22,1,27
6876,812,2497,13.12,5,29-4-22,1,29
6877,164,3689,14.15,4,27-7-22,1,29
6878,339,1221,26.08,4,7-4-22,1,54
6879,799,3700,6.65,4,11-6-22,1,26
6880,15,3706,24.02,2,25-12-22,-1,35
6881,360,3443,13.51,5,2-8-22,1,32
6882,691,3538,24.42,5,8-10-22,1,29
6883,744,1434,16.69,3,10-1-22,0,31
6884,755,3564,8.91,2,5-1-22,-1,19
6885,953,3367,22.42,3,2-4-22,0,44
6886,663,2069,11.91,5,10-12-22,1,27
6887,515,3405,6.79,5,22-11-22,1,20
6888,623,3143,8.51,4,3-5-22,1,23
6889,214,1049,26.57,2,14-4-22,-1,45
6890,400,1489,24.16,4,17-7-22,1,45
6891,714,2730,7.66,3,3-5-22,0,24
6892,737,1058,34.12,5,13-11-22,1,43
6893,362,3479,15.46,5,12-3-22,1,38
6894,638,671,14.47,3,10-5-22,0,30
6895,137,3548,27.99,5,3-6-22,1,45
6896,594,2503,29.6,4,18-4-22,1,40
6897,798,3710,18.78,3,27-1-22,0,22
6898,35,2187,21.42,3,30-8-22,0,36
6899,569,882,42.82,4,22-9-22,1,51
6900,858,2880,26.32,2,14-7-22,-1,55
6901,690,3606,8.12,5,14-7-22,1,26
6902,16,3627,25.38,1,17-7-22,-1,51
6903,929,1612,43.83,3,13-11-22,0,68
6904,594,2144,16.25,1,3-12-22,-1,40
6905,806,628,2.63,4,28-7-22,1,18
6906,660,3340,4.52,3,13-6-22,0,25
6907,103,1995,25.18,4,3-2-22,1,37
6908,198,1281,35.35,5,24-9-22,1,51
6909,456,490,20.99,5,13-2-22,1,36
6910,502,2268,4.43,5,23-10-22,1,23
6911,862,3592,9.93,5,20-9-22,1,30
6912,365,3036,27.26,3,27-12-22,0,40
6913,296,1754,24.16,5,8-8-22,1,27
6914,57,1713,22.13,2,27-12-22,-1,41
6915,421,1836,3.87,2,27-12-22,-1,17
6916,592,3733,5.57,5,12-5-22,1,21
6917,162,3373,21.73,4,2-12-22,1,28
6918,926,3378,20.58,4,11-2-22,1,43
6919,784,3053,27.99,3,1-7-22,0,48
6920,164,1683,16.5,5,29-12-22,1,26
6921,41,3542,24.48,5,9-7-22,1,29
6922,795,3459,7.17,4,23-5-22,1,27
6923,935,3287,13.19,4,3-1-22,1,20
6924,613,951,10.16,4,17-4-22,1,35
6925,296,3503,37.69,2,19-12-22,-1,50
6926,151,2846,21.65,5,22-11-22,1,38
6927,537,1990,3.94,3,13-3-22,0,12
6928,337,1706,20.61,5,1-7-22,1,36
6929,168,1138,24.68,5,12-11-22,1,31
6930,874,3703,19.51,5,4-11-22,1,30
6931,627,2283,26.42,4,4-11-22,1,43
6932,852,1111,25.47,5,2-11-22,1,50
6933,726,2332,22.55,1,30-1-22,-1,42
6934,384,2147,17.34,2,11-7-22,-1,32
6935,713,918,1.0,5,21-1-22,1,14
6936,439,1600,2.63,5,17-1-22,1,21
6937,202,1203,23.82,2,24-5-22,-1,45
6938,409,2159,43.76,5,29-7-22,1,47
6939,453,1018,14.96,2,13-12-22,-1,19
6940,311,2336,1.05,2,31-12-22,-1,22
6941,760,1185,14.43,5,19-1-22,1,27
6942,93,1528,6.54,3,17-12-22,0,15
6943,705,3605,33.59,1,4-4-22,-1,57
6944,625,2097,16.14,3,4-6-22,0,33
6945,203,1227,24.46,2,29-7-22,-1,29
6946,928,630,10.62,3,19-11-22,0,24
6947,770,1456,17.61,2,7-12-22,-1,30
6948,781,3358,26.58,3,7-9-22,0,54
6949,314,925,10.48,5,14-12-22,1,29
6950,233,3678,21.66,5,24-7-22,1,43
6951,245,1118,28.48,4,3-5-22,1,42
6952,653,3620,6.48,3,31-12-22,0,19
6953,947,2443,25.61,2,15-4-22,-1,47
6954,812,1019,39.46,2,24-6-22,-1,47
6955,58,1752,22.78,2,25-5-22,-1,35
6956,406,3633,44.14,5,18-1-22,1,42
6957,525,3348,26.09,5,8-12-22,1,45
6958,720,2197,27.04,3,8-2-22,0,31
6959,555,1315,13.8,5,11-9-22,1,32
6960,549,3479,11.66,5,12-12-22,1,24
6961,899,1102,16.55,4,17-1-22,1,22
6962,158,3432,44.35,5,9-1-22,1,45
6963,445,3099,45.08,1,30-12-22,-1,43
6964,168,2989,10.57,2,16-4-22,-1,22
6965,518,70,45.5,1,1-10-22,-1,68
6966,417,221,3.55,5,24-8-22,1,19
6967,953,3648,35.65,3,10-7-22,0,55
6968,401,3380,5.13,4,23-9-22,1,18
6969,263,947,2.28,3,29-4-22,0,17
6970,63,1318,24.73,2,16-11-22,-1,27
6971,540,1110,9.08,5,25-9-22,1,27
6972,26,1360,6.75,5,9-4-22,1,26
6973,253,41,5.15,3,13-1-22,0,18
6974,403,1094,10.72,1,10-6-22,-1,24
6975,570,303,15.82,4,6-1-22,1,26
6976,161,1236,1.5,5,26-2-22,1,22
6977,69,947,24.68,3,4-1-22,0,44
6978,858,2073,9.07,2,21-11-22,-1,18
6979,140,2283,26.35,4,9-2-22,1,47
6980,939,1180,5.11,3,6-1-22,0,20
6981,52,912,28.91,1,15-7-22,-1,38
6982,28,3381,25.93,2,9-8-22,-1,55
6983,559,1345,19.23,5,4-11-22,1,35
6984,459,2403,37.12,5,27-5-22,1,39
6985,717,1072,43.55,3,28-5-22,0,70
6986,913,2308,8.75,5,20-2-22,1,29
6987,4,1191,18.28,5,21-12-22,1,24
6988,466,962,44.24,1,31-12-22,-1,43
6989,742,3046,19.85,5,27-4-22,1,29
6990,668,2503,45.16,3,5-6-22,0,59
6991,45,3342,9.59,5,8-12-22,1,26
6992,726,2011,6.8,4,23-2-22,1,25
6993,485,3594,2.1,2,11-1-22,-1,11
6994,552,1527,27.84,5,5-11-22,1,37
6995,150,894,1.3,4,15-12-22,1,22
6996,304,1015,14.67,2,28-12-22,-1,23
6997,89,3376,15.06,5,22-10-22,1,28
6998,517,2028,29.34,5,16-8-22,1,43
6999,828,3719,20.53,3,8-5-22,0,36
7000,481,3306,33.06,5,27-2-22,1,44
7001,39,333,18.77,3,30-7-22,0,35
7002,394,866,22.75,1,28-1-22,-1,31
7003,905,701,31.8,5,7-1-22,1,57
7004,270,2370,24.73,4,14-5-22,1,33
7005,358,2836,1.61,3,22-10-22,0,14
7006,570,1464,16.03,4,29-1-22,1,39
7007,603,3417,28.62,5,27-2-22,1,54
7008,832,1131,17.86,5,31-12-22,1,27
7009,725,422,29.86,2,11-4-22,-1,43
7010,80,533,40.57,2,2-7-22,-1,42
7011,785,1997,9.26,5,10-7-22,1,28
7012,589,1752,27.63,3,9-8-22,0,55
7013,440,1024,27.7,5,2-2-22,1,39
7014,727,3152,1.51,4,21-6-22,1,25
7015,305,1082,5.36,5,20-12-22,1,29
7016,458,931,3.39,5,26-7-22,1,13
7017,625,3628,21.55,2,23-1-22,-1,40
7018,859,2096,44.32,5,1-5-22,1,62
7019,366,1122,22.35,3,1-2-22,0,33
7020,346,3717,9.32,3,7-1-22,0,27
7021,87,1033,24.72,2,1-7-22,-1,43
7022,614,2765,11.4,5,11-5-22,1,24
7023,299,1221,1.97,3,12-2-22,0,17
7024,576,1071,13.6,5,23-4-22,1,28
7025,20,1013,22.81,1,28-1-22,-1,39
7026,504,2413,15.75,2,26-7-22,-1,35
7027,851,3670,9.8,3,7-1-22,0,21
7028,203,1895,16.65,5,12-10-22,1,33
7029,879,1116,15.95,5,20-3-22,1,40
7030,835,1511,16.25,5,28-4-22,1,34
7031,575,1144,2.78,1,19-7-22,-1,17
7032,269,1837,14.92,2,26-4-22,-1,32
7033,768,965,19.8,1,8-2-22,-1,38
7034,425,2193,35.2,5,17-8-22,1,61
7035,580,3688,32.21,5,10-2-22,1,54
7036,844,1605,46.17,5,7-11-22,1,45
7037,49,146,8.61,5,5-8-22,1,27
7038,809,1695,9.58,3,25-10-22,0,24
7039,429,3368,26.26,3,27-7-22,0,38
7040,293,953,33.52,3,27-7-22,0,59
7041,822,3605,17.03,2,16-4-22,-1,36
7042,578,1406,44.59,3,10-7-22,0,57
7043,236,1915,46.95,3,14-11-22,0,42
7044,191,1282,13.46,5,30-12-22,1,23
7045,83,2712,25.43,3,10-9-22,0,40
7046,793,872,4.45,1,15-12-22,-1,12
7047,246,3447,24.9,3,17-4-22,0,31
7048,442,1874,23.83,2,30-12-22,-1,34
7049,211,3680,20.66,2,7-7-22,-1,31
7050,887,874,20.91,1,2-7-22,-1,44
7051,425,1344,2.17,5,28-12-22,1,13
7052,39,2709,17.09,5,31-12-22,1,34
7053,855,957,10.62,5,21-4-22,1,20
7054,565,1437,39.3,1,19-1-22,-1,44
7055,187,2530,17.05,3,15-5-22,0,28
7056,467,2873,20.29,2,23-2-22,-1,32
7057,579,3011,5.79,2,21-5-22,-1,15
7058,128,1654,32.48,5,30-10-22,1,41
7059,475,3571,2.8,3,14-7-22,0,13
7060,46,1006,24.37,5,20-12-22,1,45
7061,354,2334,20.47,5,18-2-22,1,37
7062,786,2161,1.68,3,6-11-22,0,25
7063,439,3211,8.58,5,10-7-22,1,21
7064,564,2265,17.74,5,19-10-22,1,26
7065,911,3638,36.12,5,21-5-22,1,49
7066,305,2333,16.97,3,3-12-22,0,33
7067,211,1402,2.67,1,24-5-22,-1,16
7068,752,1804,5.1,1,11-11-22,-1,27
7069,604,2652,31.15,3,27-5-22,0,58
7070,937,150,5.52,1,30-6-22,-1,16
7071,764,1649,41.26,2,6-5-22,-1,46
7072,114,3056,21.02,3,13-12-22,0,34
7073,791,3409,17.22,3,21-7-22,0,26
7074,851,1069,4.2,5,21-10-22,1,14
7075,266,1794,27.4,5,7-7-22,1,42
7076,906,1118,16.62,2,12-2-22,-1,37
7077,755,3486,39.74,3,1-1-22,0,61
7078,534,2320,37.17,5,28-11-22,1,52
7079,327,994,6.69,2,19-8-22,-1,26
7080,259,2655,15.94,1,28-5-22,-1,38
7081,9,3615,17.52,3,24-12-22,0,26
7082,70,2281,29.84,3,26-1-22,0,31
7083,865,871,1.19,2,29-11-22,-1,11
7084,658,3617,5.48,5,31-7-22,1,18
7085,35,1551,21.77,5,15-10-22,1,32
7086,498,1504,27.93,5,10-12-22,1,34
7087,124,3469,20.01,3,1-5-22,0,29
7088,781,2878,20.78,5,4-2-22,1,29
7089,772,3123,22.41,4,28-1-22,1,29
7090,774,1218,7.39,1,1-1-22,-1,19
7091,404,974,4.54,4,19-7-22,1,13
7092,204,641,19.15,3,8-4-22,0,26
7093,160,2513,26.57,5,22-3-22,1,48
7094,189,3594,19.67,4,29-7-22,1,26
7095,614,808,17.28,5,25-2-22,1,29
7096,778,2113,25.06,5,9-11-22,1,44
7097,13,1347,20.38,3,21-2-22,0,41
7098,813,2669,4.61,5,28-5-22,1,13
7099,249,2396,43.46,1,25-1-22,-1,62
7100,757,3515,25.36,4,31-5-22,1,43
7101,512,1058,13.96,1,21-4-22,-1,25
7102,594,2659,13.12,2,29-11-22,-1,32
7103,67,1999,10.58,1,20-2-22,-1,28
7104,877,2416,24.05,2,8-11-22,-1,36
7105,652,1376,29.38,5,15-3-22,1,40
7106,482,3604,34.63,5,22-2-22,1,41
7107,734,3435,25.34,3,2-5-22,0,44
7108,779,2750,31.59,3,23-11-22,0,44
7109,653,1167,6.53,5,23-5-22,1,21
7110,398,1016,7.15,5,12-4-22,1,18
7111,888,1402,14.44,1,26-6-22,-1,31
7112,121,968,40.47,3,9-5-22,0,45
7113,547,3501,7.27,2,28-12-22,-1,14
7114,916,2007,15.71,5,17-2-22,1,36
7115,936,323,2.07,5,13-8-22,1,17
7116,723,1802,34.43,1,11-12-22,-1,48
7117,741,3570,15.44,2,19-1-22,-1,39
7118,12,1711,16.36,5,5-5-22,1,25
7119,829,2161,8.95,3,28-12-22,0,13
7120,504,1569,4.77,2,30-12-22,-1,25
7121,455,1064,2.88,5,1-2-22,1,16
7122,560,3513,4.95,2,21-2-22,-1,19
7123,577,3200,15.28,2,23-6-22,-1,22
7124,603,1155,17.25,1,23-7-22,-1,23
7125,111,2267,3.96,1,9-7-22,-1,11
7126,680,3611,18.81,1,16-12-22,-1,34
7127,75,3297,33.94,3,2-6-22,0,37
7128,218,3624,41.39,5,7-4-22,1,64
7129,49,1209,34.24,3,18-6-22,0,57
7130,36,2149,13.12,5,29-3-22,1,32
7131,265,1518,16.18,5,3-4-22,1,31
7132,444,3673,32.75,5,4-12-22,1,58
7133,284,2293,21.22,5,9-3-22,1,32
7134,258,3534,15.62,5,17-8-22,1,23
7135,335,3054,18.26,5,22-9-22,1,33
7136,511,3565,37.69,4,11-1-22,1,45
7137,87,3734,18.08,5,5-5-22,1,30
7138,439,1978,7.36,4,15-9-22,1,21
7139,514,526,22.73,5,4-11-22,1,35
7140,165,2853,43.82,2,14-11-22,-1,49
7141,12,3611,42.26,3,19-2-22,0,49
7142,330,1249,27.54,5,18-6-22,1,54
7143,863,1203,27.68,1,8-5-22,-1,49
7144,39,3578,29.06,3,10-5-22,0,30
7145,903,1926,3.85,5,25-11-22,1,16
7146,247,3534,27.49,5,12-1-22,1,40
7147,163,3613,45.88,5,27-4-22,1,66
7148,686,2408,4.44,5,26-12-22,1,18
7149,857,1055,4.2,1,20-1-22,-1,16
7150,441,3358,3.98,2,10-3-22,-1,18
7151,774,997,5.57,5,8-11-22,1,20
7152,393,2132,17.44,2,14-7-22,-1,30
7153,242,2723,20.87,3,27-7-22,0,28
7154,268,2202,4.83,3,9-5-22,0,11
7155,755,1537,4.57,1,7-11-22,-1,13
7156,99,1167,19.94,2,27-8-22,-1,39
7157,910,1661,25.6,2,8-6-22,-1,47
7158,503,3114,18.59,5,11-11-22,1,32
7159,747,2748,40.68,5,14-5-22,1,46
7160,847,938,6.38,2,28-1-22,-1,21
7161,488,3450,28.44,4,1-12-22,1,52
7162,833,1943,13.2,5,24-5-22,1,22
7163,575,1298,21.95,2,19-6-22,-1,31
7164,43,1959,32.91,5,1-11-22,1,40
7165,555,3213,24.14,4,20-12-22,1,27
7166,190,2841,27.1,1,23-12-22,-1,37
7167,77,3626,31.68,3,24-5-22,0,58
7168,813,2121,40.58,4,6-2-22,1,53
7169,452,935,9.09,1,26-5-22,-1,30
7170,467,1138,21.18,2,25-7-22,-1,40
7171,168,3393,46.84,2,15-7-22,-1,68
7172,41,1114,16.25,5,18-2-22,1,32
7173,867,1115,18.48,5,10-4-22,1,37
7174,236,1188,11.96,5,30-5-22,1,22
7175,361,564,6.15,3,24-9-22,0,15
7176,16,3309,28.27,5,18-12-22,1,40
7177,740,2829,6.08,5,9-12-22,1,24
7178,524,3444,27.76,5,31-10-22,1,30
7179,434,3620,25.27,3,10-5-22,0,39
7180,613,1336,41.09,4,27-7-22,1,45
7181,878,2027,25.95,3,21-7-22,0,43
7182,292,3592,22.44,5,10-2-22,1,44
7183,641,1487,5.15,5,19-9-22,1,28
7184,823,3288,19.97,2,3-12-22,-1,25
7185,804,1427,6.9,4,26-1-22,1,23
7186,429,1564,24.71,1,15-1-22,-1,30
7187,640,2663,46.07,4,6-12-22,1,52
7188,156,2538,45.07,5,1-7-22,1,68
7189,473,3679,1.81,5,9-1-22,1,19
7190,297,1016,19.93,5,17-7-22,1,40
7191,771,1809,25.55,5,20-12-22,1,54
7192,340,3642,16.57,3,14-2-22,0,26
7193,586,167,33.87,3,22-2-22,0,44
7194,559,214,27.52,3,12-11-22,0,43
7195,279,2637,44.75,5,26-1-22,1,59
7196,700,2221,15.48,1,9-5-22,-1,35
7197,340,2492,23.1,5,14-2-22,1,28
7198,333,3678,24.46,5,22-7-22,1,38
7199,410,2910,43.64,2,21-8-22,-1,62
7200,722,3722,6.81,2,27-9-22,-1,28
7201,472,1014,2.37,3,18-7-22,0,14
7202,720,663,25.75,4,2-2-22,1,50
7203,473,393,22.56,2,5-2-22,-1,35
7204,216,2250,10.86,2,13-10-22,-1,24
7205,184,3413,5.85,3,14-5-22,0,23
7206,482,2866,22.79,5,5-7-22,1,27
7207,530,1243,27.73,3,25-10-22,0,34
7208,756,3222,15.23,5,13-5-22,1,33
7209,74,3633,20.6,2,19-7-22,-1,43
7210,688,3053,21.26,3,9-8-22,0,28
7211,95,994,27.11,5,23-5-22,1,54
7212,925,1748,17.69,5,12-2-22,1,33
7213,465,609,1.71,3,18-12-22,0,23
7214,20,1152,45.89,2,11-7-22,-1,58
7215,117,1816,13.96,3,6-7-22,0,35
7216,406,2422,4.65,3,20-1-22,0,13
7217,459,3450,15.67,2,16-12-22,-1,30
7218,127,3009,11.11,1,3-5-22,-1,24
7219,225,2498,10.49,1,8-12-22,-1,23
7220,843,1069,1.4,4,26-1-22,1,11
7221,770,1203,34.74,5,16-2-22,1,40
7222,179,1487,19.74,3,29-1-22,0,30
7223,902,3625,21.48,5,30-9-22,1,37
7224,155,1447,2.6,2,1-1-22,-1,12
7225,388,1805,34.54,2,29-7-22,-1,42
7226,415,3430,9.7,5,18-11-22,1,29
7227,575,1313,6.81,4,4-4-22,1,15
7228,110,1174,38.37,5,26-9-22,1,57
7229,312,3227,18.14,2,11-6-22,-1,34
7230,154,3724,2.12,2,18-1-22,-1,20
7231,120,1298,42.18,5,7-1-22,1,68
7232,587,2962,34.42,2,28-11-22,-1,40
7233,614,3400,26.97,5,15-2-22,1,38
7234,412,3716,18.74,2,6-2-22,-1,39
7235,580,3102,26.14,3,8-1-22,0,36
7236,782,53,26.86,3,13-5-22,0,43
7237,475,2051,24.54,5,16-11-22,1,35
7238,524,1215,4.5,5,25-8-22,1,12
7239,644,1174,38.28,4,23-12-22,1,60
7240,399,1951,31.03,3,1-12-22,0,44
7241,846,2348,6.0,3,14-5-22,0,17
7242,288,2467,32.66,4,29-5-22,1,58
7243,154,1533,10.33,1,4-12-22,-1,22
7244,668,1711,1.45,5,17-11-22,1,22
7245,441,223,41.34,5,10-4-22,1,67
7246,231,1423,18.06,5,20-4-22,1,34
7247,584,1132,46.75,5,26-1-22,1,59
7248,739,1429,3.96,4,10-6-22,1,17
7249,820,1430,3.28,5,18-2-22,1,24
7250,199,1145,13.53,5,21-2-22,1,19
7251,787,3319,20.81,5,20-1-22,1,30
7252,66,3188,3.38,3,4-2-22,0,20
7253,284,1848,6.11,5,11-11-22,1,27
7254,685,1236,14.55,2,10-11-22,-1,26
7255,862,3524,40.7,1,10-1-22,-1,47
7256,597,984,28.99,5,30-10-22,1,36
7257,375,1033,13.96,3,7-12-22,0,35
7258,803,3498,8.83,3,13-7-22,0,16
7259,924,975,26.68,1,19-5-22,-1,51
7260,578,2065,37.94,3,1-6-22,0,42
7261,1,1568,28.94,3,20-12-22,0,53
7262,109,3601,3.41,2,30-12-22,-1,16
7263,712,1753,16.37,5,22-10-22,1,27
7264,845,3479,25.93,5,6-12-22,1,46
7265,611,1013,29.36,5,7-7-22,1,31
7266,152,1504,43.48,5,21-1-22,1,56
7267,132,3357,6.8,5,18-11-22,1,25
7268,340,3673,7.06,3,14-10-22,0,15
7269,924,1808,2.57,5,8-5-22,1,13
7270,30,1957,28.23,3,4-11-22,0,38
7271,577,1384,40.38,2,14-11-22,-1,52
7272,55,3648,20.98,3,12-2-22,0,31
7273,936,3423,15.28,5,4-5-22,1,24
7274,346,632,17.43,3,12-2-22,0,24
7275,634,754,24.58,1,30-1-22,-1,40
7276,304,1429,28.79,5,12-7-22,1,43
7277,883,42,29.0,5,14-5-22,1,54
7278,51,1392,46.95,4,15-8-22,1,63
7279,173,3384,27.74,5,18-7-22,1,45
7280,948,1049,28.77,5,13-11-22,1,36
7281,950,1594,18.9,3,3-2-22,0,22
7282,726,3566,19.23,5,21-1-22,1,40
7283,222,3469,6.08,2,1-5-22,-1,21
7284,799,3584,20.29,5,8-12-22,1,42
7285,168,153,39.84,1,26-12-22,-1,47
7286,270,1063,10.84,2,9-12-22,-1,34
7287,316,1432,8.37,5,10-4-22,1,22
7288,198,3115,28.59,5,9-1-22,1,48
7289,874,2511,4.97,1,4-1-22,-1,25
7290,371,2121,19.07,5,14-7-22,1,28
7291,607,1410,9.86,4,27-9-22,1,29
7292,255,2403,42.71,3,5-10-22,0,67
7293,859,2597,16.68,1,23-4-22,-1,40
7294,273,3501,43.39,2,18-12-22,-1,60
7295,831,2177,14.28,3,1-2-22,0,28
7296,441,2388,41.72,3,9-11-22,0,52
7297,266,3318,27.9,2,13-2-22,-1,54
7298,932,3119,7.78,2,26-5-22,-1,21
7299,930,3640,42.39,5,12-1-22,1,58
7300,905,1227,2.38,3,25-12-22,0,12
7301,291,2183,29.1,5,2-5-22,1,39
7302,51,3623,7.37,3,19-2-22,0,27
7303,716,767,1.52,3,2-3-22,0,24
7304,248,55,14.01,5,13-4-22,1,33
7305,631,1653,35.37,3,18-5-22,0,63
7306,551,1153,23.41,5,19-4-22,1,29
7307,138,912,5.43,5,21-11-22,1,29
7308,194,478,18.39,4,8-11-22,1,40
7309,828,2369,22.87,5,24-12-22,1,40
7310,939,3468,7.18,2,26-10-22,-1,13
7311,200,1098,3.97,5,9-8-22,1,24
7312,783,2224,42.2,2,6-9-22,-1,54
7313,10,2604,4.37,5,12-9-22,1,11
7314,743,3469,27.55,1,10-11-22,-1,50
7315,488,2623,21.17,5,13-1-22,1,28
7316,883,1814,39.36,5,13-11-22,1,42
7317,369,1261,8.05,5,31-7-22,1,16
7318,537,2340,27.16,1,5-11-22,-1,55
7319,261,1208,43.02,4,29-3-22,1,66
